orbit,Itinerary_String,roots
22,"[0, 4, 6, 7, 9, 10, 13, 14, 17, 18, 19, 20]","[1.8586374616163075, 1.12570295162951]"
22,"[0, 4, 6, 7, 9, 10, 13, 14, 17, 18, 19, 21]","[1.8586428037967822, 1.1058252019545185]"
22,"[0, 4, 6, 7, 9, 10, 13, 14, 17, 18, 20, 21]","[1.8586328741599636, 1.1277019612895625]"
22,"[0, 4, 6, 7, 9, 10, 13, 14, 17, 19, 20, 21]","[1.8586513283036308, 1.1028352924701967]"
22,"[0, 4, 6, 7, 9, 10, 13, 15, 16, 17, 18, 19]","[1.8588951894622592, 1.0786432252912845]"
22,"[0, 4, 6, 7, 9, 10, 13, 15, 16, 17, 19, 20]","[1.8588866988164208, 1.0815304517440218]"
22,"[0, 4, 6, 7, 9, 10, 13, 15, 16, 17, 20, 21]","[1.8588821306754095, 1.084221455217081]"
22,"[0, 4, 6, 7, 9, 10, 13, 15, 17, 18, 19, 20]","[1.8588573507460098, 1.0849685835467406]"
22,"[0, 4, 6, 7, 9, 10, 13, 15, 17, 18, 20, 21]","[1.858852780282624, 1.0876905767710738]"
22,"[0, 4, 6, 7, 9, 10, 13, 15, 18, 19, 20, 21]","[1.8588369850301667, 1.090922957896957]"
22,"[0, 4, 6, 7, 9, 11, 12, 13, 14, 15, 17, 18]","[1.8617737380407693, 1.052686015510233]"
22,"[0, 4, 6, 7, 9, 11, 12, 13, 14, 15, 18, 19]","[1.861758559376117, 1.0546565791786953]"
22,"[0, 4, 6, 7, 9, 11, 12, 13, 15, 16, 17, 18]","[1.8616757336629965, 1.0550088691662194]"
22,"[0, 4, 6, 7, 9, 11, 12, 13, 15, 16, 18, 19]","[1.8616605325757822, 1.057096020662138]"
22,"[0, 4, 6, 7, 9, 11, 12, 13, 15, 16, 19, 20]","[1.8616523656110773, 1.0591473315018831]"
22,"[0, 4, 6, 7, 9, 11, 12, 13, 16, 17, 18, 19]","[1.8616078220985601, 1.059543814059533]"
22,"[0, 4, 6, 7, 9, 11, 12, 13, 16, 17, 19, 20]","[1.861599648182398, 1.0616918625641336]"
22,"[0, 4, 6, 7, 9, 11, 12, 13, 16, 17, 20, 21]","[1.8615952568798941, 1.0637712530314873]"
22,"[0, 4, 6, 7, 9, 11, 13, 14, 15, 16, 17, 18]","[1.861335187760306, 1.057791917277719]"
22,"[0, 4, 6, 7, 9, 11, 13, 14, 15, 16, 18, 19]","[1.861319914041363, 1.0600267859345913]"
22,"[0, 4, 6, 7, 9, 11, 13, 14, 15, 16, 19, 20]","[1.8613117065434115, 1.062212701557238]"
22,"[0, 4, 6, 7, 9, 11, 13, 14, 16, 17, 18, 19]","[1.8612669709421075, 1.062658090910207]"
22,"[0, 4, 6, 7, 9, 11, 13, 14, 16, 17, 19, 20]","[1.8612587564211445, 1.0649420624599086]"
22,"[0, 4, 6, 7, 9, 11, 13, 14, 16, 17, 20, 21]","[1.8612543424931627, 1.067139855237396]"
22,"[0, 4, 6, 7, 9, 11, 13, 14, 17, 18, 19, 20]","[1.8612302905820262, 1.0676222136314304]"
22,"[0, 4, 6, 7, 9, 11, 13, 14, 17, 18, 20, 21]","[1.8612258744882846, 1.0698873387213388]"
22,"[0, 4, 6, 7, 9, 11, 14, 15, 16, 17, 18, 19]","[1.8610832797537555, 1.0658159468793555]"
22,"[0, 4, 6, 7, 9, 11, 14, 15, 16, 17, 19, 20]","[1.8610750424362328, 1.0682229530348757]"
22,"[0, 4, 6, 7, 9, 11, 14, 15, 16, 17, 20, 21]","[1.8610706158203252, 1.0705242712307528]"
22,"[0, 4, 6, 7, 9, 11, 14, 15, 17, 18, 19, 20]","[1.8610465032079029, 1.0710556942015028]"
22,"[0, 4, 6, 7, 9, 11, 14, 15, 17, 18, 20, 21]","[1.8610420744132514, 1.0734185702808807]"
22,"[0, 4, 6, 7, 9, 11, 14, 15, 18, 19, 20, 21]","[1.8610267327759389, 1.0761897279627837]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 18]","[1.8569977159877742, 1.076674348647512]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 15, 17, 18]","[1.8569326935213035, 1.11288448397413]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 15, 17, 19]","[1.8569515574760085, 1.0833140090482212]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 15, 18, 19]","[1.8569165232604057, 1.1154885244985198]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 15, 18, 20]","[1.8569266857603168, 1.0896566025044552]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 15, 18, 21]","[1.856932157630835, 1.007800161118969]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 15, 19, 21]","[1.8569132872323206, 1.0955088135704267]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 16, 17, 18]","[1.8570533865688965, 1.0731465598435999]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 16, 18, 19]","[1.8570372482368407, 1.0761831197370864]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 14, 16, 19, 20]","[1.8570285560160391, 1.0790693222943155]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 16, 17, 18]","[1.8568290953038906, 1.1165091267112968]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 16, 17, 19]","[1.8568479912917701, 1.087552110112792]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 16, 18, 19]","[1.8568128995320456, 1.1191377678329573]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 16, 18, 20]","[1.8568230798644088, 1.0940412402542876]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 16, 18, 21]","[1.8568285616405933, 1.022287949260481]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 16, 19, 20]","[1.8568041753114344, 1.1214770216229537]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 16, 19, 21]","[1.8568096591858734, 1.0999508480101523]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 17, 18, 19]","[1.8568780429401617, 1.0839336961148884]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 17, 19, 20]","[1.856869328637658, 1.0869911485002992]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 15, 17, 20, 21]","[1.8568646350544582, 1.0898117009897699]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 17, 18, 19]","[1.8567570299739122, 1.122440977594624]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 17, 18, 20]","[1.8567672202430934, 1.0981471923995374]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 17, 18, 21]","[1.8567727075339657, 1.0350438096479104]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 17, 19, 20]","[1.8567482978053742, 1.1247760788185552]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 17, 19, 21]","[1.8567537871989988, 1.1040572874857575]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 17, 20, 21]","[1.8567435942913406, 1.1268313130679781]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 18, 19, 20]","[1.8567834272158639, 1.0947161371743523]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 18, 19, 21]","[1.8567889128102832, 1.0228836915096962]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 18, 20, 21]","[1.8567787267648077, 1.0975641662347757]"
22,"[0, 4, 6, 7, 10, 11, 12, 13, 16, 19, 20, 21]","[1.856797638519364, 1.0085632962677935]"
22,"[0, 4, 6, 7, 10, 11, 12, 14, 15, 16, 17, 18]","[1.8572450664850946, 1.069315280482921]"
22,"[0, 4, 6, 7, 10, 11, 12, 14, 15, 16, 18, 19]","[1.8572289734421223, 1.0721890259724753]"
22,"[0, 4, 6, 7, 10, 11, 12, 14, 15, 16, 19, 20]","[1.8572203065154311, 1.0749432696971115]"
22,"[0, 4, 6, 7, 10, 11, 12, 14, 16, 17, 18, 19]","[1.8571734336099666, 1.0756253396051607]"
22,"[0, 4, 6, 7, 10, 11, 12, 14, 16, 17, 19, 20]","[1.8571647588460656, 1.0784748947522411]"
22,"[0, 4, 6, 7, 10, 11, 12, 14, 16, 17, 20, 21]","[1.8571600873049998, 1.0811501477289207]"
22,"[0, 4, 6, 7, 10, 11, 12, 14, 17, 18, 19, 20]","[1.8571348296876105, 1.0818654949578046]"
22,"[0, 4, 6, 7, 10, 11, 12, 14, 17, 18, 20, 21]","[1.8571301557195472, 1.0845854176628684]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 16, 17, 18]","[1.8564709225914224, 1.1211621101988536]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 16, 17, 19]","[1.8564899224924563, 1.092830336007403]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 16, 18, 19]","[1.8564546445307863, 1.1238334117354394]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 16, 18, 20]","[1.8564648828451649, 1.0995127792677855]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 16, 18, 21]","[1.856470396900618, 1.0364015615639408]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 16, 19, 20]","[1.8564458742798857, 1.1261949176393247]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 16, 19, 21]","[1.8564513904593247, 1.1055073006228457]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 17, 18, 19]","[1.856520120872766, 1.0890445093904426]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 17, 19, 20]","[1.856511360652426, 1.092214209118696]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 17, 19, 21]","[1.8565168699072474, 1.0087163482377173]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 15, 17, 20, 21]","[1.8565066414241989, 1.0951087095626468]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 17, 18, 19]","[1.8563985125944025, 1.1272088882862026]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 17, 18, 20]","[1.8564087609583835, 1.103757312649789]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 17, 18, 21]","[1.8564142805920465, 1.0481447955825622]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 17, 19, 20]","[1.856389734308428, 1.1295588425073924]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 17, 19, 21]","[1.856395256070666, 1.1097161987161355]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 17, 20, 21]","[1.8563850050366963, 1.1316144308110567]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 18, 19, 20]","[1.8564250503380544, 1.1002476244866541]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 18, 19, 21]","[1.8564305682551314, 1.0372729227575481]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 18, 20, 21]","[1.8564203241651551, 1.1031329480242764]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 16, 19, 20, 21]","[1.8564393400067, 1.0248998053804241]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 17, 18, 19, 20]","[1.8563594731260462, 1.1325356508216893]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 17, 18, 19, 21]","[1.8563649979904828, 1.1135048061029003]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 17, 18, 20, 21]","[1.8563547413642254, 1.1345659164394666]"
22,"[0, 4, 6, 7, 10, 11, 13, 14, 17, 19, 20, 21]","[1.8563737798017483, 1.1104340336714946]"
22,"[0, 4, 6, 7, 10, 11, 13, 15, 16, 17, 18, 19]","[1.8566241062388236, 1.0846786190133981]"
22,"[0, 4, 6, 7, 10, 11, 13, 15, 16, 17, 19, 20]","[1.8566153603677775, 1.0877788191739384]"
22,"[0, 4, 6, 7, 10, 11, 13, 15, 16, 17, 20, 21]","[1.8566106491347516, 1.0906350871406418]"
22,"[0, 4, 6, 7, 10, 11, 13, 15, 17, 18, 19, 20]","[1.8565852036419939, 1.091491227204293]"
22,"[0, 4, 6, 7, 10, 11, 13, 15, 17, 18, 19, 21]","[1.8565907059729088, 1.0084350164761324]"
22,"[0, 4, 6, 7, 10, 11, 13, 15, 17, 18, 20, 21]","[1.856580489939128, 1.0943609430175434]"
22,"[0, 4, 6, 7, 10, 11, 13, 15, 18, 19, 20, 21]","[1.8565642393675492, 1.0977904005853658]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 17, 18, 19]","[1.8562047547036447, 1.131548220721326]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 17, 18, 20]","[1.85621503570061, 1.1090238070570577]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 17, 18, 21]","[1.8562205734845048, 1.0599933265648105]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 17, 19, 20]","[1.8561959504523058, 1.1338941060605914]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 17, 19, 21]","[1.8562014903794497, 1.1149601604302175]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 17, 20, 21]","[1.8561912066945485, 1.1359350988456616]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 18, 19, 20]","[1.8562313715337782, 1.1054823820628017]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 18, 19, 21]","[1.8562369075896004, 1.0503132933566148]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 18, 20, 21]","[1.856226630895285, 1.1083676564693639]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 16, 19, 20, 21]","[1.8562457052637948, 1.039647557507731]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 17, 18, 19, 20]","[1.856165606063458, 1.1368826749994432]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 17, 18, 19, 21]","[1.856171149113269, 1.118758901262086]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 17, 18, 20, 21]","[1.856160859799687, 1.1388942288052415]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 17, 19, 20, 21]","[1.8561799569116602, 1.1157102246271768]"
22,"[0, 4, 6, 7, 10, 11, 14, 15, 18, 19, 20, 21]","[1.8561445043459057, 1.1414681037199457]"
22,"[0, 4, 6, 7, 10, 11, 14, 16, 17, 18, 19, 20]","[1.856287627172386, 1.101153480969568]"
22,"[0, 4, 6, 7, 10, 11, 14, 16, 17, 18, 19, 21]","[1.8562931576173747, 1.0382487560859253]"
22,"[0, 4, 6, 7, 10, 11, 14, 16, 17, 18, 20, 21]","[1.8562828910280058, 1.1040627770183669]"
22,"[0, 4, 6, 7, 10, 11, 14, 16, 17, 19, 20, 21]","[1.8563019472201634, 1.0256605922860724]"
22,"[0, 4, 6, 7, 10, 11, 14, 16, 18, 19, 20, 21]","[1.8562665683069053, 1.1075703362664897]"
22,"[0, 4, 6, 7, 10, 11, 14, 17, 18, 19, 20, 21]","[1.8563322253137895, 1.0095004039484]"
22,"[0, 4, 6, 7, 10, 12, 13, 14, 15, 16, 17, 18]","[1.8579032034244776, 1.0652933821463246]"
22,"[0, 4, 6, 7, 10, 12, 13, 14, 15, 16, 18, 19]","[1.857887253443352, 1.0679601361025062]"
22,"[0, 4, 6, 7, 10, 12, 13, 14, 15, 16, 19, 20]","[1.8578786666253815, 1.0705361600201346]"
22,"[0, 4, 6, 7, 10, 12, 13, 14, 16, 17, 18, 19]","[1.857832168610235, 1.0711350704730935]"
22,"[0, 4, 6, 7, 10, 12, 13, 14, 16, 17, 19, 20]","[1.8578235741025906, 1.073812134772308]"
22,"[0, 4, 6, 7, 10, 12, 13, 14, 16, 17, 20, 21]","[1.8578189474285411, 1.0763483303991954]"
22,"[0, 4, 6, 7, 10, 12, 13, 14, 17, 18, 19, 20]","[1.8577939008928275, 1.0769849148013206]"
22,"[0, 4, 6, 7, 10, 12, 13, 14, 17, 18, 20, 21]","[1.857789271839041, 1.079577508003743]"
22,"[0, 4, 6, 7, 10, 12, 14, 15, 16, 17, 18, 19]","[1.8576417382299628, 1.0749958294439836]"
22,"[0, 4, 6, 7, 10, 12, 14, 15, 16, 17, 19, 20]","[1.8576331188425992, 1.0778005638553143]"
22,"[0, 4, 6, 7, 10, 12, 14, 15, 16, 17, 20, 21]","[1.8576284782973893, 1.0804360844799283]"
22,"[0, 4, 6, 7, 10, 12, 14, 15, 17, 18, 19, 20]","[1.8576033658041626, 1.0811341649744446]"
22,"[0, 4, 6, 7, 10, 12, 14, 15, 17, 18, 20, 21]","[1.8575987228643362, 1.0838145318599273]"
22,"[0, 4, 6, 7, 10, 12, 14, 15, 18, 19, 20, 21]","[1.857582698735258, 1.0869895162174295]"
22,"[0, 4, 6, 7, 10, 12, 15, 16, 17, 18, 19, 20]","[1.8575006016310076, 1.085170738218299]"
22,"[0, 4, 6, 7, 10, 12, 15, 16, 17, 18, 20, 21]","[1.857495950923595, 1.0879094266421192]"
22,"[0, 4, 6, 7, 10, 12, 15, 16, 18, 19, 20, 21]","[1.8574799017567796, 1.0911633782454944]"
22,"[0, 4, 6, 8, 9, 10, 11, 12, 13, 14, 17, 18]","[1.8757701774831572, 1.0415171562579781]"
22,"[0, 4, 6, 8, 9, 10, 11, 12, 14, 15, 17, 18]","[1.8756103224959966, 1.0430924512961144]"
22,"[0, 4, 6, 8, 9, 10, 11, 12, 14, 15, 18, 19]","[1.8755973917725535, 1.04449655409399]"
22,"[0, 4, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18]","[1.8755249635117013, 1.0446982761211698]"
22,"[0, 4, 6, 8, 9, 10, 11, 12, 15, 16, 18, 19]","[1.8755120164421313, 1.046180139969897]"
22,"[0, 4, 6, 8, 9, 10, 11, 12, 15, 16, 19, 20]","[1.8755051120741502, 1.0476543506401736]"
22,"[0, 4, 6, 8, 9, 10, 12, 13, 14, 15, 17, 18]","[1.8750458301072457, 1.0449323003413986]"
22,"[0, 4, 6, 8, 9, 10, 12, 13, 14, 15, 18, 19]","[1.8750328026192107, 1.0464340515613149]"
22,"[0, 4, 6, 8, 9, 10, 12, 13, 15, 16, 17, 18]","[1.874959909672079, 1.0466597146925858]"
22,"[0, 4, 6, 8, 9, 10, 12, 13, 15, 16, 18, 19]","[1.8749468655861485, 1.0482452106175373]"
22,"[0, 4, 6, 8, 9, 10, 12, 13, 15, 16, 19, 20]","[1.8749399073747464, 1.0498185392526342]"
22,"[0, 4, 6, 8, 9, 10, 12, 13, 16, 17, 18, 19]","[1.8749009901278861, 1.0500721230977805]"
22,"[0, 4, 6, 8, 9, 10, 12, 13, 16, 17, 19, 20]","[1.874894026842485, 1.0517203740625491]"
22,"[0, 4, 6, 8, 9, 10, 12, 13, 16, 17, 20, 21]","[1.8748903125261767, 1.0533379026895988]"
22,"[0, 4, 6, 8, 9, 10, 13, 14, 15, 16, 17, 18]","[1.874657179384144, 1.0486820955308598]"
22,"[0, 4, 6, 8, 9, 10, 13, 14, 15, 16, 18, 19]","[1.8746440808478004, 1.0503712254083457]"
22,"[0, 4, 6, 8, 9, 10, 13, 14, 15, 16, 19, 20]","[1.8746370924560967, 1.0520424086636015]"
22,"[0, 4, 6, 8, 9, 10, 13, 14, 16, 17, 18, 19]","[1.8745980286724349, 1.0523243415517245]"
22,"[0, 4, 6, 8, 9, 10, 13, 14, 16, 17, 19, 20]","[1.8745910351611932, 1.0540735392989267]"
22,"[0, 4, 6, 8, 9, 10, 13, 14, 16, 17, 20, 21]","[1.8745873041172187, 1.055783538812309]"
22,"[0, 4, 6, 8, 9, 10, 13, 14, 17, 18, 19, 20]","[1.8745664531751007, 1.0560924415072361]"
22,"[0, 4, 6, 8, 9, 10, 13, 14, 17, 18, 20, 21]","[1.8745627205742856, 1.057864861433556]"
22,"[0, 4, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18]","[1.873039770531228, 1.0471239712829654]"
22,"[0, 4, 6, 8, 10, 11, 12, 13, 14, 15, 18, 19]","[1.873026421035735, 1.0487503706660146]"
22,"[0, 4, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18]","[1.8729520076582786, 1.0490077087820697]"
22,"[0, 4, 6, 8, 10, 11, 12, 13, 15, 16, 18, 19]","[1.8729386407345956, 1.0507261396748222]"
22,"[0, 4, 6, 8, 10, 11, 12, 13, 15, 16, 19, 20]","[1.8729315026300495, 1.0524266739629577]"
22,"[0, 4, 6, 8, 10, 11, 12, 13, 16, 17, 18, 19]","[1.8728917299841865, 1.0527159040094904]"
22,"[0, 4, 6, 8, 10, 11, 12, 13, 16, 17, 19, 20]","[1.8728845865407977, 1.0544970783697605]"
22,"[0, 4, 6, 8, 10, 11, 12, 13, 16, 17, 20, 21]","[1.8728807720267904, 1.0562383222942409]"
22,"[0, 4, 6, 8, 10, 11, 13, 14, 15, 16, 17, 18]","[1.8726434312863298, 1.051227051317064]"
22,"[0, 4, 6, 8, 10, 11, 13, 14, 15, 16, 18, 19]","[1.8726300072940614, 1.0530601143261669]"
22,"[0, 4, 6, 8, 10, 11, 13, 14, 15, 16, 19, 20]","[1.8726228375264127, 1.054867818966945]"
22,"[0, 4, 6, 8, 10, 11, 13, 14, 16, 17, 18, 19]","[1.872582911686612, 1.0551902477703377]"
22,"[0, 4, 6, 8, 10, 11, 13, 14, 16, 17, 19, 20]","[1.8725757365310869, 1.0570813401097394]"
22,"[0, 4, 6, 8, 10, 11, 13, 14, 16, 17, 20, 21]","[1.8725719044492732, 1.0589219051886696]"
22,"[0, 4, 6, 8, 10, 11, 13, 14, 17, 18, 19, 20]","[1.872550570095783, 1.059274007655292]"
22,"[0, 4, 6, 8, 10, 11, 13, 14, 17, 18, 20, 21]","[1.8725467363721402, 1.061178731064195]"
22,"[0, 4, 6, 8, 10, 11, 14, 15, 16, 17, 18, 19]","[1.8724175450859737, 1.057706578842105]"
22,"[0, 4, 6, 8, 10, 11, 14, 15, 16, 17, 19, 20]","[1.8724103522442705, 1.0597009425839672]"
22,"[0, 4, 6, 8, 10, 11, 14, 15, 16, 17, 20, 21]","[1.8724065103762675, 1.0616326660371116]"
22,"[0, 4, 6, 8, 10, 11, 14, 15, 17, 18, 19, 20]","[1.8723851282135915, 1.0620198221845165]"
22,"[0, 4, 6, 8, 10, 11, 14, 15, 17, 18, 20, 21]","[1.8723812846950358, 1.0640137474248232]"
22,"[0, 4, 6, 8, 10, 11, 14, 15, 18, 19, 20, 21]","[1.8723678080624677, 1.0663254697310511]"
22,"[0, 4, 6, 8, 11, 12, 13, 14, 15, 16, 17, 18]","[1.8715541258944852, 1.0538984637213442]"
22,"[0, 4, 6, 8, 11, 12, 13, 14, 15, 16, 18, 19]","[1.871540514025535, 1.0558786510430225]"
22,"[0, 4, 6, 8, 11, 12, 13, 14, 15, 16, 19, 20]","[1.871533239660166, 1.057823792911566]"
22,"[0, 4, 6, 8, 11, 12, 13, 14, 16, 17, 18, 19]","[1.8714928145124077, 1.0581903847938032]"
22,"[0, 4, 6, 8, 11, 12, 13, 14, 16, 17, 19, 20]","[1.8714855345993757, 1.0602227945131197]"
22,"[0, 4, 6, 8, 11, 12, 13, 14, 16, 17, 20, 21]","[1.8714816442977482, 1.0621908286235577]"
22,"[0, 4, 6, 8, 11, 12, 13, 14, 17, 18, 19, 20]","[1.8714600303528155, 1.0625891422985592]"
22,"[0, 4, 6, 8, 11, 12, 13, 14, 17, 18, 20, 21]","[1.8714561383587942, 1.0646211445993408]"
22,"[0, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19]","[1.871325519130285, 1.0609362274144887]"
22,"[0, 4, 6, 8, 11, 12, 14, 15, 16, 17, 19, 20]","[1.8713182210250727, 1.0630771665386585]"
22,"[0, 4, 6, 8, 11, 12, 14, 15, 16, 17, 20, 21]","[1.871314320651884, 1.0651390438946369]"
22,"[0, 4, 6, 8, 11, 12, 14, 15, 17, 18, 19, 20]","[1.8712926575968623, 1.0655768273923216]"
22,"[0, 4, 6, 8, 11, 12, 14, 15, 17, 18, 20, 21]","[1.8712887555221638, 1.0676992536858414]"
22,"[0, 4, 6, 8, 11, 12, 14, 15, 18, 19, 20, 21]","[1.8712750895020411, 1.070169653759038]"
22,"[0, 4, 6, 8, 11, 12, 15, 16, 17, 18, 19, 20]","[1.8712030700850364, 1.068542622442221]"
22,"[0, 4, 6, 8, 11, 12, 15, 16, 17, 18, 20, 21]","[1.8711991624145414, 1.0707402932589474]"
22,"[0, 4, 6, 8, 11, 12, 15, 16, 18, 19, 20, 21]","[1.8711854781036097, 1.0733043711202146]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]","[1.8452454017434197, 1.0693982230181838]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18]","[1.8451718440854696, 1.1063087182080005]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 19]","[1.8451934582065015, 1.0755183648466706]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]","[1.8454219716518598, 1.0630465604089478]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 13, 15, 18, 19]","[1.8454037701961177, 1.0656592749711864]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18]","[1.8450335532395743, 1.0732648124969666]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18]","[1.8449597630463375, 1.110227361674986]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 15, 17, 19]","[1.844981450514623, 1.0797395135316998]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 15, 18, 19]","[1.8449414313150334, 1.1128591168735085]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 15, 18, 20]","[1.8449531913793242, 1.086019187783397]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18]","[1.8450958402588766, 1.0698711941310926]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 16, 18, 19]","[1.8450775496988134, 1.0728099006461687]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 16, 19, 20]","[1.8450676341082888, 1.0756272951011319]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18]","[1.8448445664260187, 1.1138665137479744]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19]","[1.8448662952170725, 1.083878052306]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 16, 18, 19]","[1.8448262022549473, 1.1165332368026517]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 16, 18, 20]","[1.844837985473269, 1.0903499469281526]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 16, 18, 21]","[1.8448443713951295, 1.0078144232548474]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 16, 19, 20]","[1.8448162453900248, 1.118917595421427]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 16, 19, 21]","[1.8448226341482097, 1.0963244971496608]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 17, 18, 19]","[1.844900146910984, 1.080319619590594]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 17, 19, 20]","[1.8448902030078411, 1.0833453703716813]"
22,"[0, 4, 7, 8, 9, 10, 11, 12, 15, 17, 20, 21]","[1.8448848122757486, 1.0861613133920687]"
22,"[0, 4, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18]","[1.8458106097901505, 1.0597247990464023]"
22,"[0, 4, 7, 8, 9, 10, 11, 13, 14, 15, 18, 19]","[1.8457925086793772, 1.062152917908975]"
